,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2019-12-03 01:00:00,2019,12,3,1,30,0,0,0,4.2,0.9,154.13
2019-12-03 02:00:00,2019,12,3,2,30,0,0,0,4.1000000000000005,0.5,143.54
2019-12-03 03:00:00,2019,12,3,3,30,0,0,0,3.9,0.2,132.06
2019-12-03 04:00:00,2019,12,3,4,30,0,0,0,3.7,0.0,120.41
2019-12-03 05:00:00,2019,12,3,5,30,0,0,0,3.7,0.0,108.9
2019-12-03 06:00:00,2019,12,3,6,30,0,0,0,3.8,0.2,97.8
2019-12-03 07:00:00,2019,12,3,7,30,30,19,215,4.1000000000000005,1.2000000000000002,87.14
2019-12-03 08:00:00,2019,12,3,8,30,183,47,651,4.6000000000000005,2.9000000000000004,77.93
2019-12-03 09:00:00,2019,12,3,9,30,300,78,652,5.1000000000000005,4.6000000000000005,70.10000000000001
2019-12-03 10:00:00,2019,12,3,10,30,384,112,628,5.2,5.800000000000002,64.35
2019-12-03 11:00:00,2019,12,3,11,30,441,124,661,5.1000000000000005,6.9,61.32
2019-12-03 12:00:00,2019,12,3,12,30,510,65,931,5.1000000000000005,7.6,61.43
2019-12-03 13:00:00,2019,12,3,13,30,445,62,896,4.9,7.9,64.66
2019-12-03 14:00:00,2019,12,3,14,30,312,68,733,4.2,7.6,70.57000000000002
2019-12-03 15:00:00,2019,12,3,15,30,146,61,428,2.8000000000000003,6.1000000000000005,78.51
2019-12-03 16:00:00,2019,12,3,16,30,24,17,174,1.8,4.0,87.77
2019-12-03 17:00:00,2019,12,3,17,30,0,0,0,1.6,2.5,98.52
2019-12-03 18:00:00,2019,12,3,18,30,0,0,0,1.6,1.9,109.66
2019-12-03 19:00:00,2019,12,3,19,30,0,0,0,1.3,1.4,121.19
2019-12-03 20:00:00,2019,12,3,20,30,0,0,0,1.2000000000000002,1.4,132.85
2019-12-03 21:00:00,2019,12,3,21,30,0,0,0,1.2000000000000002,1.3,144.31
2019-12-03 22:00:00,2019,12,3,22,30,0,0,0,1.3,1.2000000000000002,154.83
2019-12-03 23:00:00,2019,12,3,23,30,0,0,0,1.4,1.1,162.25
2019-12-04 00:00:00,2019,12,4,0,30,0,0,0,1.4,1.0,161.99
2019-12-04 01:00:00,2019,12,4,1,30,0,0,0,1.3,0.8,154.29
2019-12-04 02:00:00,2019,12,4,2,30,0,0,0,1.4,0.2,143.69
2019-12-04 03:00:00,2019,12,4,3,30,0,0,0,1.4,-0.7000000000000001,132.22
2019-12-04 04:00:00,2019,12,4,4,30,0,0,0,1.5,-1.4,120.56
2019-12-04 05:00:00,2019,12,4,5,30,0,0,0,1.5,-1.7000000000000002,109.06
2019-12-04 06:00:00,2019,12,4,6,30,0,0,0,1.6,-1.6,97.96
2019-12-04 07:00:00,2019,12,4,7,30,8,7,19,2.0,0.0,87.29
2019-12-04 08:00:00,2019,12,4,8,30,41,41,0,2.4000000000000004,2.2,78.10000000000002
2019-12-04 09:00:00,2019,12,4,9,30,84,82,6,2.5,3.6,70.26
2019-12-04 10:00:00,2019,12,4,10,30,197,163,79,2.6,4.800000000000002,64.51
2019-12-04 11:00:00,2019,12,4,11,30,236,201,73,2.7,5.9,61.47
2019-12-04 12:00:00,2019,12,4,12,30,307,202,220,2.8000000000000003,7.2,61.55
2019-12-04 13:00:00,2019,12,4,13,30,245,169,178,2.8000000000000003,8.3,64.76
2019-12-04 14:00:00,2019,12,4,14,30,238,85,462,2.2,8.6,70.64
2019-12-04 15:00:00,2019,12,4,15,30,50,50,1,1.4,7.4,78.56
2019-12-04 16:00:00,2019,12,4,16,30,7,7,5,1.4,5.5,87.79
2019-12-04 17:00:00,2019,12,4,17,30,0,0,0,2.3000000000000003,4.9,98.54
2019-12-04 18:00:00,2019,12,4,18,30,0,0,0,2.9000000000000004,4.9,109.66
2019-12-04 19:00:00,2019,12,4,19,30,0,0,0,2.8000000000000003,3.0,121.18
2019-12-04 20:00:00,2019,12,4,20,30,0,0,0,2.2,1.7000000000000002,132.85
2019-12-04 21:00:00,2019,12,4,21,30,0,0,0,2.1,1.2000000000000002,144.31
2019-12-04 22:00:00,2019,12,4,22,30,0,0,0,2.2,1.4,154.86
2019-12-04 23:00:00,2019,12,4,23,30,0,0,0,2.1,1.7000000000000002,162.34
2019-12-05 00:00:00,2019,12,5,0,30,0,0,0,2.1,1.9,162.15
2019-12-05 01:00:00,2019,12,5,1,30,0,0,0,2.3000000000000003,1.9,154.45000000000005
2019-12-05 02:00:00,2019,12,5,2,30,0,0,0,2.6,1.7000000000000002,143.85
2019-12-05 03:00:00,2019,12,5,3,30,0,0,0,2.6,1.1,132.37
2019-12-05 04:00:00,2019,12,5,4,30,0,0,0,2.6,0.5,120.71
2019-12-05 05:00:00,2019,12,5,5,30,0,0,0,2.4000000000000004,0.0,109.21
2019-12-05 06:00:00,2019,12,5,6,30,0,0,0,2.4000000000000004,-0.1,98.12
2019-12-05 07:00:00,2019,12,5,7,30,24,18,137,2.7,1.0,87.44
2019-12-05 08:00:00,2019,12,5,8,30,182,47,662,3.6,3.2,78.26
2019-12-05 09:00:00,2019,12,5,9,30,275,84,570,4.7,4.9,70.42
2019-12-05 10:00:00,2019,12,5,10,30,419,84,783,5.5,5.9,64.67
2019-12-05 11:00:00,2019,12,5,11,30,493,78,873,5.6000000000000005,6.800000000000002,61.61
2019-12-05 12:00:00,2019,12,5,12,30,500,71,905,5.5,7.4,61.67
2019-12-05 13:00:00,2019,12,5,13,30,438,67,873,5.300000000000002,7.7,64.84
2019-12-05 14:00:00,2019,12,5,14,30,324,59,802,4.800000000000002,7.5,70.7
2019-12-05 15:00:00,2019,12,5,15,30,174,45,653,3.6,6.1000000000000005,78.60000000000002
2019-12-05 16:00:00,2019,12,5,16,30,26,17,225,2.4000000000000004,3.7,87.81
2019-12-05 17:00:00,2019,12,5,17,30,0,0,0,2.1,2.1,98.54
2019-12-05 18:00:00,2019,12,5,18,30,0,0,0,2.0,1.7000000000000002,109.66
2019-12-05 19:00:00,2019,12,5,19,30,0,0,0,1.7000000000000002,0.8,121.17
2019-12-05 20:00:00,2019,12,5,20,30,0,0,0,1.5,0.8,132.84
2019-12-05 21:00:00,2019,12,5,21,30,0,0,0,1.3,1.3,144.31
2019-12-05 22:00:00,2019,12,5,22,30,0,0,0,1.2000000000000002,1.6,154.88
2019-12-05 23:00:00,2019,12,5,23,30,0,0,0,1.2000000000000002,1.6,162.43
2019-12-06 00:00:00,2019,12,6,0,30,0,0,0,1.1,1.4,162.3
2019-12-06 01:00:00,2019,12,6,1,30,0,0,0,1.2000000000000002,1.1,154.61
2019-12-06 02:00:00,2019,12,6,2,30,0,0,0,1.2000000000000002,0.5,144.0
2019-12-06 03:00:00,2019,12,6,3,30,0,0,0,1.4,-0.30000000000000004,132.52
2019-12-06 04:00:00,2019,12,6,4,30,0,0,0,1.5,-0.9,120.86
2019-12-06 05:00:00,2019,12,6,5,30,0,0,0,1.7000000000000002,-1.1,109.36
2019-12-06 06:00:00,2019,12,6,6,30,0,0,0,1.9,-0.8,98.27
2019-12-06 07:00:00,2019,12,6,7,30,27,17,231,2.5,0.5,87.58
2019-12-06 08:00:00,2019,12,6,8,30,101,76,124,3.1,2.4000000000000004,78.41
2019-12-06 09:00:00,2019,12,6,9,30,246,109,412,3.2,4.3,70.58
2019-12-06 10:00:00,2019,12,6,10,30,345,134,496,3.3000000000000003,6.1000000000000005,64.81
2019-12-06 11:00:00,2019,12,6,11,30,214,179,73,3.6,7.6,61.74
2019-12-06 12:00:00,2019,12,6,12,30,234,198,77,3.7,8.6,61.78
2019-12-06 13:00:00,2019,12,6,13,30,178,160,42,3.5,9.1,64.93
2019-12-06 14:00:00,2019,12,6,14,30,130,119,33,2.9000000000000004,8.9,70.75
2019-12-06 15:00:00,2019,12,6,15,30,51,51,0,2.4000000000000004,8.1,78.63
2019-12-06 16:00:00,2019,12,6,16,30,10,10,12,2.1,7.1000000000000005,87.82000000000002
2019-12-06 17:00:00,2019,12,6,17,30,0,0,0,2.1,6.800000000000002,98.54
2019-12-06 18:00:00,2019,12,6,18,30,0,0,0,2.1,6.800000000000002,109.65
2019-12-06 19:00:00,2019,12,6,19,30,0,0,0,2.9000000000000004,6.5,121.16
2019-12-06 20:00:00,2019,12,6,20,30,0,0,0,3.4000000000000004,5.800000000000002,132.82
2019-12-06 21:00:00,2019,12,6,21,30,0,0,0,3.5,4.7,144.3
2019-12-06 22:00:00,2019,12,6,22,30,0,0,0,3.1,3.5,154.9
2019-12-06 23:00:00,2019,12,6,23,30,0,0,0,2.7,2.3000000000000003,162.51
2019-12-07 00:00:00,2019,12,7,0,30,0,0,0,2.4000000000000004,1.2000000000000002,162.44
2019-12-07 01:00:00,2019,12,7,1,30,0,0,0,2.2,0.30000000000000004,154.76
2019-12-07 02:00:00,2019,12,7,2,30,0,0,0,2.0,-0.30000000000000004,144.15
2019-12-07 03:00:00,2019,12,7,3,30,0,0,0,1.9,-0.9,132.66
2019-12-07 04:00:00,2019,12,7,4,30,0,0,0,1.8,-1.4,121.0
2019-12-07 05:00:00,2019,12,7,5,30,0,0,0,1.7000000000000002,-1.8,109.51
2019-12-07 06:00:00,2019,12,7,6,30,0,0,0,1.6,-2.1,98.42
2019-12-07 07:00:00,2019,12,7,7,30,27,18,229,2.0,-1.0,87.72
2019-12-07 08:00:00,2019,12,7,8,30,168,48,606,2.5,1.4,78.56
2019-12-07 09:00:00,2019,12,7,9,30,323,60,796,2.7,3.5,70.73
2019-12-07 10:00:00,2019,12,7,10,30,310,158,358,2.6,4.800000000000002,64.95
2019-12-07 11:00:00,2019,12,7,11,30,484,78,861,2.3000000000000003,5.6000000000000005,61.87000000000001
2019-12-07 12:00:00,2019,12,7,12,30,384,157,482,2.3000000000000003,6.1000000000000005,61.88
2019-12-07 13:00:00,2019,12,7,13,30,370,111,614,2.3000000000000003,6.2,65.0
2019-12-07 14:00:00,2019,12,7,14,30,324,56,815,2.1,5.9,70.8
2019-12-07 15:00:00,2019,12,7,15,30,175,43,672,1.5,4.2,78.66
2019-12-07 16:00:00,2019,12,7,16,30,26,17,243,1.2000000000000002,2.0,87.82000000000002
2019-12-07 17:00:00,2019,12,7,17,30,0,0,0,1.3,0.9,98.54
2019-12-07 18:00:00,2019,12,7,18,30,0,0,0,1.3,0.6000000000000001,109.63
2019-12-07 19:00:00,2019,12,7,19,30,0,0,0,1.3,-0.1,121.13
2019-12-07 20:00:00,2019,12,7,20,30,0,0,0,1.4,-0.5,132.8
2019-12-07 21:00:00,2019,12,7,21,30,0,0,0,1.4,-1.0,144.29
2019-12-07 22:00:00,2019,12,7,22,30,0,0,0,1.4,-1.5,154.91
2019-12-07 23:00:00,2019,12,7,23,30,0,0,0,1.4,-1.9,162.58
2019-12-08 00:00:00,2019,12,8,0,30,0,0,0,1.4,-2.2,162.58
2019-12-08 01:00:00,2019,12,8,1,30,0,0,0,1.4,-2.4000000000000004,154.91
2019-12-08 02:00:00,2019,12,8,2,30,0,0,0,1.4,-2.6,144.29
2019-12-08 03:00:00,2019,12,8,3,30,0,0,0,1.4,-2.7,132.81
2019-12-08 04:00:00,2019,12,8,4,30,0,0,0,1.4,-2.6,121.15
2019-12-08 05:00:00,2019,12,8,5,30,0,0,0,1.4,-2.7,109.65
2019-12-08 06:00:00,2019,12,8,6,30,0,0,0,1.4,-2.7,98.56
2019-12-08 07:00:00,2019,12,8,7,30,17,14,73,1.8,-1.3,87.85000000000002
2019-12-08 08:00:00,2019,12,8,8,30,134,59,381,2.4000000000000004,1.1,78.71000000000002
2019-12-08 09:00:00,2019,12,8,9,30,273,84,576,3.1,3.4000000000000004,70.87
2019-12-08 10:00:00,2019,12,8,10,30,361,117,579,3.4000000000000004,5.2,65.09
2019-12-08 11:00:00,2019,12,8,11,30,434,116,677,3.5,6.300000000000002,61.98
2019-12-08 12:00:00,2019,12,8,12,30,389,149,511,3.4000000000000004,7.1000000000000005,61.98
2019-12-08 13:00:00,2019,12,8,13,30,330,142,447,3.2,7.5,65.07000000000001
2019-12-08 14:00:00,2019,12,8,14,30,250,101,455,2.5,7.0,70.84
2019-12-08 15:00:00,2019,12,8,15,30,131,62,352,1.7000000000000002,5.0,78.68
2019-12-08 16:00:00,2019,12,8,16,30,20,16,108,1.5,2.8000000000000003,87.82000000000002
2019-12-08 17:00:00,2019,12,8,17,30,0,0,0,1.7000000000000002,1.9,98.52
2019-12-08 18:00:00,2019,12,8,18,30,0,0,0,1.8,1.8,109.61
2019-12-08 19:00:00,2019,12,8,19,30,0,0,0,1.9,1.8,121.11
2019-12-08 20:00:00,2019,12,8,20,30,0,0,0,1.9,2.4000000000000004,132.77
2019-12-08 21:00:00,2019,12,8,21,30,0,0,0,2.1,3.3000000000000003,144.26
2019-12-08 22:00:00,2019,12,8,22,30,0,0,0,2.2,3.7,154.91
2019-12-08 23:00:00,2019,12,8,23,30,0,0,0,2.1,3.6,162.65
2019-12-09 00:00:00,2019,12,9,0,30,0,0,0,1.8,3.5,162.71
2019-12-09 01:00:00,2019,12,9,1,30,0,0,0,1.5,3.4000000000000004,155.06
2019-12-09 02:00:00,2019,12,9,2,30,0,0,0,1.3,3.4000000000000004,144.43
2019-12-09 03:00:00,2019,12,9,3,30,0,0,0,1.0,3.5,132.95
2019-12-09 04:00:00,2019,12,9,4,30,0,0,0,0.9,3.6,121.29
2019-12-09 05:00:00,2019,12,9,5,30,0,0,0,0.9,3.6,109.79
2019-12-09 06:00:00,2019,12,9,6,30,0,0,0,0.9,3.7,98.71
2019-12-09 07:00:00,2019,12,9,7,30,8,8,11,1.2000000000000002,4.2,88.0
2019-12-09 08:00:00,2019,12,9,8,30,40,40,0,1.8,4.9,78.85000000000002
2019-12-09 09:00:00,2019,12,9,9,30,42,42,0,2.2,5.6000000000000005,71.01
2019-12-09 10:00:00,2019,12,9,10,30,35,35,0,2.6,6.2,65.22
2019-12-09 11:00:00,2019,12,9,11,30,55,55,0,3.5,6.800000000000002,62.1
2019-12-09 12:00:00,2019,12,9,12,30,28,28,0,4.2,7.4,62.07
2019-12-09 13:00:00,2019,12,9,13,30,30,30,0,4.4,7.9,65.13
2019-12-09 14:00:00,2019,12,9,14,30,27,27,0,4.6000000000000005,8.4,70.88
2019-12-09 15:00:00,2019,12,9,15,30,11,11,0,4.5,8.5,78.69
2019-12-09 16:00:00,2019,12,9,16,30,3,3,0,4.0,8.5,87.83
2019-12-09 17:00:00,2019,12,9,17,30,0,0,0,3.9,8.4,98.5
2019-12-09 18:00:00,2019,12,9,18,30,0,0,0,3.9,8.4,109.58
2019-12-09 19:00:00,2019,12,9,19,30,0,0,0,4.6000000000000005,8.9,121.07
2019-12-09 20:00:00,2019,12,9,20,30,0,0,0,4.800000000000002,9.3,132.73
2019-12-09 21:00:00,2019,12,9,21,30,0,0,0,4.9,9.8,144.24
2019-12-09 22:00:00,2019,12,9,22,30,0,0,0,4.9,10.1,154.91
2019-12-09 23:00:00,2019,12,9,23,30,0,0,0,4.6000000000000005,10.2,162.70000000000005
2019-12-10 00:00:00,2019,12,10,0,30,0,0,0,4.4,10.1,162.84
2019-12-10 01:00:00,2019,12,10,1,30,0,0,0,4.1000000000000005,10.0,155.20000000000005
2019-12-10 02:00:00,2019,12,10,2,30,0,0,0,4.0,9.9,144.57
2019-12-10 03:00:00,2019,12,10,3,30,0,0,0,3.8,10.0,133.08
2019-12-10 04:00:00,2019,12,10,4,30,0,0,0,3.5,10.0,121.43
2019-12-10 05:00:00,2019,12,10,5,30,0,0,0,3.6,10.3,109.93
2019-12-10 06:00:00,2019,12,10,6,30,0,0,0,3.6,10.7,98.85
2019-12-10 07:00:00,2019,12,10,7,30,5,5,12,3.5,11.1,88.13
2019-12-10 08:00:00,2019,12,10,8,30,19,19,0,3.6,12.0,78.99
2019-12-10 09:00:00,2019,12,10,9,30,18,18,0,3.7,12.8,71.14
2019-12-10 10:00:00,2019,12,10,10,30,41,41,0,3.5,13.5,65.34
2019-12-10 11:00:00,2019,12,10,11,30,53,53,0,3.1,13.8,62.2
2019-12-10 12:00:00,2019,12,10,12,30,36,36,0,2.8000000000000003,14.1,62.15
2019-12-10 13:00:00,2019,12,10,13,30,35,35,0,2.9000000000000004,13.8,65.19
2019-12-10 14:00:00,2019,12,10,14,30,36,36,0,3.0,12.9,70.91
2019-12-10 15:00:00,2019,12,10,15,30,10,10,0,2.9000000000000004,11.6,78.7
2019-12-10 16:00:00,2019,12,10,16,30,6,6,0,3.0,10.3,87.82000000000002
2019-12-10 17:00:00,2019,12,10,17,30,0,0,0,3.3000000000000003,9.3,98.48
2019-12-10 18:00:00,2019,12,10,18,30,0,0,0,3.3000000000000003,8.700000000000001,109.55
2019-12-10 19:00:00,2019,12,10,19,30,0,0,0,4.0,7.1000000000000005,121.04
2019-12-10 20:00:00,2019,12,10,20,30,0,0,0,4.6000000000000005,5.7,132.69
2019-12-10 21:00:00,2019,12,10,21,30,0,0,0,4.6000000000000005,4.3,144.20000000000005
2019-12-10 22:00:00,2019,12,10,22,30,0,0,0,4.2,3.2,154.9
2019-12-10 23:00:00,2019,12,10,23,30,0,0,0,3.9,2.4000000000000004,162.75
2019-12-11 00:00:00,2019,12,11,0,30,0,0,0,3.7,1.8,162.96
2019-12-11 01:00:00,2019,12,11,1,30,0,0,0,3.4000000000000004,1.5,155.33
2019-12-11 02:00:00,2019,12,11,2,30,0,0,0,3.1,1.2000000000000002,144.71
2019-12-11 03:00:00,2019,12,11,3,30,0,0,0,2.9000000000000004,0.9,133.22
2019-12-11 04:00:00,2019,12,11,4,30,0,0,0,2.8000000000000003,0.7000000000000001,121.56
2019-12-11 05:00:00,2019,12,11,5,30,0,0,0,2.6,0.4,110.07
2019-12-11 06:00:00,2019,12,11,6,30,0,0,0,2.5,0.0,98.98
2019-12-11 07:00:00,2019,12,11,7,30,9,8,32,2.9000000000000004,0.1,88.24
2019-12-11 08:00:00,2019,12,11,8,30,170,45,662,3.8,0.9,79.12
2019-12-11 09:00:00,2019,12,11,9,30,328,57,843,4.4,1.7000000000000002,71.27
2019-12-11 10:00:00,2019,12,11,10,30,444,61,921,4.4,2.5,65.45
2019-12-11 11:00:00,2019,12,11,11,30,506,61,957,4.2,3.0,62.3
2019-12-11 12:00:00,2019,12,11,12,30,507,58,963,4.3,3.4000000000000004,62.22
2019-12-11 13:00:00,2019,12,11,13,30,448,54,941,4.4,3.6,65.23
2019-12-11 14:00:00,2019,12,11,14,30,335,47,881,4.2,3.5,70.93
2019-12-11 15:00:00,2019,12,11,15,30,180,38,726,3.2,2.3000000000000003,78.69
2019-12-11 16:00:00,2019,12,11,16,30,28,17,278,2.3000000000000003,0.30000000000000004,87.79
2019-12-11 17:00:00,2019,12,11,17,30,0,0,0,2.3000000000000003,-0.6000000000000001,98.45
2019-12-11 18:00:00,2019,12,11,18,30,0,0,0,2.5,-0.6000000000000001,109.51
2019-12-11 19:00:00,2019,12,11,19,30,0,0,0,2.8000000000000003,-1.0,120.99
2019-12-11 20:00:00,2019,12,11,20,30,0,0,0,2.4000000000000004,-1.8,132.65
2019-12-11 21:00:00,2019,12,11,21,30,0,0,0,2.2,-2.4000000000000004,144.17000000000004
2019-12-11 22:00:00,2019,12,11,22,30,0,0,0,2.2,-2.7,154.88
2019-12-11 23:00:00,2019,12,11,23,30,0,0,0,2.1,-3.0,162.78
2019-12-12 00:00:00,2019,12,12,0,30,0,0,0,2.0,-3.2,163.07
2019-12-12 01:00:00,2019,12,12,1,30,0,0,0,1.9,-3.4000000000000004,155.47
2019-12-12 02:00:00,2019,12,12,2,30,0,0,0,1.9,-3.7,144.84
2019-12-12 03:00:00,2019,12,12,3,30,0,0,0,1.8,-4.1000000000000005,133.35
2019-12-12 04:00:00,2019,12,12,4,30,0,0,0,1.7000000000000002,-4.4,121.69
2019-12-12 05:00:00,2019,12,12,5,30,0,0,0,1.5,-4.6000000000000005,110.2
2019-12-12 06:00:00,2019,12,12,6,30,0,0,0,1.4,-4.5,99.11
2019-12-12 07:00:00,2019,12,12,7,30,20,14,193,1.7000000000000002,-3.2,88.35000000000002
2019-12-12 08:00:00,2019,12,12,8,30,167,42,670,2.2,-1.1,79.24
2019-12-12 09:00:00,2019,12,12,9,30,281,73,651,2.1,0.5,71.39
2019-12-12 10:00:00,2019,12,12,10,30,430,63,888,1.9,1.8,65.56
2019-12-12 11:00:00,2019,12,12,11,30,489,65,914,1.7000000000000002,2.7,62.38
2019-12-12 12:00:00,2019,12,12,12,30,491,65,915,1.7000000000000002,3.2,62.28
2019-12-12 13:00:00,2019,12,12,13,30,366,106,622,1.8,3.4000000000000004,65.27
2019-12-12 14:00:00,2019,12,12,14,30,306,64,740,1.7000000000000002,3.1,70.94
2019-12-12 15:00:00,2019,12,12,15,30,170,45,638,1.4,1.2000000000000002,78.68
2019-12-12 16:00:00,2019,12,12,16,30,21,16,130,1.3,-1.3,87.76
2019-12-12 17:00:00,2019,12,12,17,30,0,0,0,1.5,-2.4000000000000004,98.41
2019-12-12 18:00:00,2019,12,12,18,30,0,0,0,1.6,-2.5,109.46
2019-12-12 19:00:00,2019,12,12,19,30,0,0,0,1.9,-2.3000000000000003,120.94
2019-12-12 20:00:00,2019,12,12,20,30,0,0,0,2.0,-1.9,132.6
2019-12-12 21:00:00,2019,12,12,21,30,0,0,0,1.9,-1.6,144.12
2019-12-12 22:00:00,2019,12,12,22,30,0,0,0,1.7000000000000002,-1.7000000000000002,154.85
2019-12-12 23:00:00,2019,12,12,23,30,0,0,0,1.5,-2.0,162.81
2019-12-13 00:00:00,2019,12,13,0,30,0,0,0,1.4,-2.2,163.17000000000004
2019-12-13 01:00:00,2019,12,13,1,30,0,0,0,1.3,-2.0,155.59
2019-12-13 02:00:00,2019,12,13,2,30,0,0,0,1.4,-1.7000000000000002,144.97
2019-12-13 03:00:00,2019,12,13,3,30,0,0,0,1.4,-1.4,133.48
2019-12-13 04:00:00,2019,12,13,4,30,0,0,0,1.4,-1.2000000000000002,121.82
2019-12-13 05:00:00,2019,12,13,5,30,0,0,0,1.2000000000000002,-0.9,110.33
2019-12-13 06:00:00,2019,12,13,6,30,0,0,0,1.2000000000000002,-0.2,99.24
2019-12-13 07:00:00,2019,12,13,7,30,4,4,3,1.3,0.7000000000000001,88.48
2019-12-13 08:00:00,2019,12,13,8,30,22,22,0,1.3,1.4,79.37
2019-12-13 09:00:00,2019,12,13,9,30,19,19,0,1.2000000000000002,1.9,71.5
2019-12-13 10:00:00,2019,12,13,10,30,31,31,0,1.4,2.7,65.66
2019-12-13 11:00:00,2019,12,13,11,30,45,45,0,1.6,3.9,62.47
2019-12-13 12:00:00,2019,12,13,12,30,74,74,0,1.7000000000000002,5.0,62.34
2019-12-13 13:00:00,2019,12,13,13,30,69,69,0,1.6,5.300000000000002,65.3
2019-12-13 14:00:00,2019,12,13,14,30,29,29,0,1.3,4.800000000000002,70.95
2019-12-13 15:00:00,2019,12,13,15,30,16,16,0,1.3,4.1000000000000005,78.67
2019-12-13 16:00:00,2019,12,13,16,30,4,4,0,1.7000000000000002,3.9,87.75
2019-12-13 17:00:00,2019,12,13,17,30,0,0,0,2.0,4.1000000000000005,98.37
2019-12-13 18:00:00,2019,12,13,18,30,0,0,0,2.1,4.3,109.41
2019-12-13 19:00:00,2019,12,13,19,30,0,0,0,2.0,4.7,120.89
2019-12-13 20:00:00,2019,12,13,20,30,0,0,0,2.4000000000000004,5.0,132.54
2019-12-13 21:00:00,2019,12,13,21,30,0,0,0,3.0,5.0,144.07
2019-12-13 22:00:00,2019,12,13,22,30,0,0,0,3.3000000000000003,5.0,154.82
2019-12-13 23:00:00,2019,12,13,23,30,0,0,0,3.1,4.800000000000002,162.83
2019-12-14 00:00:00,2019,12,14,0,30,0,0,0,2.5,4.7,163.27
2019-12-14 01:00:00,2019,12,14,1,30,0,0,0,1.9,4.5,155.71
2019-12-14 02:00:00,2019,12,14,2,30,0,0,0,1.5,4.4,145.1
2019-12-14 03:00:00,2019,12,14,3,30,0,0,0,1.4,4.2,133.61
2019-12-14 04:00:00,2019,12,14,4,30,0,0,0,1.2000000000000002,4.1000000000000005,121.95
2019-12-14 05:00:00,2019,12,14,5,30,0,0,0,0.8,4.0,110.45
2019-12-14 06:00:00,2019,12,14,6,30,0,0,0,0.6000000000000001,4.1000000000000005,99.37
2019-12-14 07:00:00,2019,12,14,7,30,3,3,1,0.6000000000000001,4.7,88.60000000000002
2019-12-14 08:00:00,2019,12,14,8,30,24,24,0,0.6000000000000001,5.7,79.49
2019-12-14 09:00:00,2019,12,14,9,30,30,30,0,0.7000000000000001,6.6000000000000005,71.61
2019-12-14 10:00:00,2019,12,14,10,30,26,26,0,2.0,7.4,65.76
2019-12-14 11:00:00,2019,12,14,11,30,57,57,0,3.4000000000000004,7.9,62.54
2019-12-14 12:00:00,2019,12,14,12,30,126,118,17,4.1000000000000005,8.8,62.39
2019-12-14 13:00:00,2019,12,14,13,30,111,108,6,4.6000000000000005,9.9,65.32000000000001
2019-12-14 14:00:00,2019,12,14,14,30,149,111,115,4.7,10.2,70.95
2019-12-14 15:00:00,2019,12,14,15,30,116,48,346,4.9,9.3,78.66
2019-12-14 16:00:00,2019,12,14,16,30,8,8,2,5.4,7.7,87.72
2019-12-14 17:00:00,2019,12,14,17,30,0,0,0,5.7,6.2,98.33
2019-12-14 18:00:00,2019,12,14,18,30,0,0,0,5.7,5.5,109.36
2019-12-14 19:00:00,2019,12,14,19,30,0,0,0,5.1000000000000005,4.6000000000000005,120.83
2019-12-14 20:00:00,2019,12,14,20,30,0,0,0,4.6000000000000005,4.2,132.48
2019-12-14 21:00:00,2019,12,14,21,30,0,0,0,4.2,3.8,144.01
2019-12-14 22:00:00,2019,12,14,22,30,0,0,0,3.8,3.6,154.78
2019-12-14 23:00:00,2019,12,14,23,30,0,0,0,3.4000000000000004,3.2,162.85
2019-12-15 00:00:00,2019,12,15,0,30,0,0,0,3.2,2.9000000000000004,163.36
2019-12-15 01:00:00,2019,12,15,1,30,0,0,0,2.9000000000000004,3.0,155.83
2019-12-15 02:00:00,2019,12,15,2,30,0,0,0,2.6,2.9000000000000004,145.22
2019-12-15 03:00:00,2019,12,15,3,30,0,0,0,2.4000000000000004,2.4000000000000004,133.73
2019-12-15 04:00:00,2019,12,15,4,30,0,0,0,2.4000000000000004,2.0,122.07
2019-12-15 05:00:00,2019,12,15,5,30,0,0,0,2.5,1.8,110.58
2019-12-15 06:00:00,2019,12,15,6,30,0,0,0,2.7,1.7000000000000002,99.49
2019-12-15 07:00:00,2019,12,15,7,30,16,13,128,3.2,2.6,88.7
2019-12-15 08:00:00,2019,12,15,8,30,151,48,573,3.6,4.9,79.60000000000002
2019-12-15 09:00:00,2019,12,15,9,30,300,63,754,4.3,7.1000000000000005,71.71000000000002
2019-12-15 10:00:00,2019,12,15,10,30,408,74,816,5.2,8.700000000000001,65.85
2019-12-15 11:00:00,2019,12,15,11,30,381,110,589,5.4,9.5,62.61
2019-12-15 12:00:00,2019,12,15,12,30,481,72,883,5.2,9.9,62.43
2019-12-15 13:00:00,2019,12,15,13,30,429,67,868,4.800000000000002,10.0,65.34
2019-12-15 14:00:00,2019,12,15,14,30,321,58,805,4.3,9.5,70.94
2019-12-15 15:00:00,2019,12,15,15,30,175,45,660,3.4000000000000004,7.5,78.63
2019-12-15 16:00:00,2019,12,15,16,30,27,17,238,2.6,4.7,87.67
2019-12-15 17:00:00,2019,12,15,17,30,0,0,0,2.3000000000000003,2.7,98.27
2019-12-15 18:00:00,2019,12,15,18,30,0,0,0,2.2,2.1,109.3
2019-12-15 19:00:00,2019,12,15,19,30,0,0,0,2.3000000000000003,1.2000000000000002,120.76
